333C,Kempegowda Bus Station,Basvanagara Bus Station,23,16,77,AC
333D,Kempegowda Bus Station,Chinnappanahalli,28,19.4,79,AC
333E,Kempegowda Bus Station,Kadugodi,16,34.2,62,AC
333F,Kempegowda Bus Station,Doddanekkundi,23,18,88,AC
333G,Kempegowda Bus Station,Nallurahalli,27,24.9,116,AC
333J,Kempegowda Bus Station,HAL Main Gate,28,14,113,AC
333K,Kempegowda Bus Station,Ambedkar Nagara,17,25.1,91,AC
333L,Chandra Layout,Kadugodi,17,35.3,116,AC
333N,Kempegowda Bus Station,Basavanagara Bus Stand,22,24.4,102,AC
333Q,Kempegowda Bus Station,Boganahalli,23,21.9,88,AC
334B,Krishnarajendra Market,BNagasandra,26,14.1,70,AC
334E,Domlur,Hosakote Bus Stand,29,27.4,96,AC
335,Krishnarajendra Market,Sai Baba Hospital,15,22.5,82,AC
335AA,Kempegowda Bus Station,Vydehi Hospital,20,33,77,AC
335B,Krishnarajendra Market,Basvanagara Bus Station,26,14.5,110,AC
335C,Krishnarajendra Market,Lal Bahadur Shastri Nagara,15,14.1,114,AC
335F,Kempegowda Bus Station,Lal Bahadur Shastri Nagara,30,14.5,92,AC
335H,HAL Main Gate,Kadugodi,29,15,72,AC
335HD,HAL Main Gate,K Dommasandra,16,18,117,AC
335K,Krishnarajendra Market,Bisanahalli,26,32.7,70,AC
336,Krishnarajendra Market,Panathuru,22,20.9,60,AC
336A,Krishnarajendra Market,Kempapura,28,17.8,118,AC
336B,Kempegowda Bus Station,Kempapura,26,18.8,84,AC
337,Krishnarajendra Market,Doddanekkundi,15,16.5,64,AC
338,Krishnarajendra Market,Munnekolalu,25,18.4,102,AC
339E,Shivajinagar Bus Station,Gunjoor,29,27.6,120,AC
340,Krishnarajendra Market,Chikka Bellandur,18,19.6,107,AC
340A,Kempegowda Bus Station,HSR Layout 2nd Sector,16,18,64,AC
340D,Krishnarajendra Market,Kuguru,17,37.9,80,AC
340F,Shivajinagar Bus Station,Somasundarapalya,15,16.7,68,AC
340J,Krishnarajendra Market,Huskur,16,23.3,70,AC
340K,Krishnarajendra Market,Somasundarapalya,26,19,84,AC
340L,Kempegowda Bus Station,Hosa Road,21,25.3,66,AC
340S,Shivajinagar Bus Station,Somasundarapalya,17,17.2,80,AC
341,Krishnarajendra Market,Bellandru,27,14.9,110,AC
341A,Krishnarajendra Market,Haralur,24,15.5,110,AC
341B,Krishnarajendra Market,Chudasandra,21,17.2,100,AC
341C,Krishnarajendra Market,Kodanandarama Nagara,20,19.8,115,AC
341E,Kempegowda Bus Station,Haralur,20,18,92,AC
342,Krishnarajendra Market,Dommasandra Circle,23,32.5,64,AC
342A,Krishnarajendra Market,Sarjapura Bus Stand,26,29,114,AC
342AA,Krishnarajendra Market,TChuddadenahalli,25,26.2,90,AC
342B,Krishnarajendra Market,Muttanallur,21,29.5,71,AC
342C,Krishnarajendra Market,Chokkasandra,21,23.5,65,AC
342D,Krishnarajendra Market,Varthuru,24,29.29,90,AC
342E,Krishnarajendra Market,Thindlu,24,34.45,60,AC
342F,Kempegowda Bus Station,Sarjapura Bus Stand,26,31.6,63,AC
342G,Krishnarajendra Market,Bikkanahosahalli,24,34.4,72,AC
342H,St John Hospital,Sarjapura,30,26.32,75,AC
342J,Krishnarajendra Market,V Kallahalli Sarjapura Road,23,27.4,84,AC
342JB,Kempegowda Bus Station,V Kallahalli Sarjapura Road,29,28.9,80,AC
342K,Krishnarajendra Market,Adigara Kallahalli,21,34.7,99,AC
342L,Krishnarajendra Market,Dodda Thimmasandra,18,32.9,63,AC
342M,Krishnarajendra Market,Chikka Tirupathi,24,46.5,81,AC
342MA,Krishnarajendra Market,Ganagaluru,24,45.69,61,AC
342N,Krishnarajendra Market,Kommasandra,25,28.3,116,AC
342Q,Krishnarajendra Market,Kodathi,16,21,84,AC
342R,Shivajinagar Bus Station,Sarjapura,22,37.08,118,AC
342T,Krishnarajendra Market,Sarjapura Bus Stand,24,33.8,90,AC
342U,Krishnarajendra Market,Pandithana Agrahara,24,36.2,84,AC
342V,Krishnarajendra Market,Areneru,18,36.9,70,AC
342VA,Krishnarajendra Market,Handenahalli Gate,21,34.5,62,AC
342W,Krishnarajendra Market,Chikka Dasarahalli,26,33.4,118,AC
342WA,Shanthi Nagara Bus Station,Ittuguru,19,34,75,AC
342X,Krishnarajendra Market,Kada Agrahara,17,26,93,AC
342Y,Krishnarajendra Market,Thiruranga,15,37.9,82,AC
342Z,Krishnarajendra Market,Muttana Halli,26,34.5,86,AC
MP-342F,Kempegowda Bus Station,Sarjapura Bus Stand,24,31.5,63,AC
343,Krishnarajendra Market,Beguru,15,13.8,75,AC
343A,Kempegowda Bus Station,HULLAHALLI,19,25.5,72,AC
343B,Kempegowda Bus Station,Kodi Chikkanahalli,21,20.49,112,AC
343D,Krishnarajendra Market,Kodi Chikkanahalli,26,12.8,60,AC
343E,Kempegowda Bus Station,Beguru,24,16.7,113,AC
343F,Krishnarajendra Market,Viratanagara Cross,28,12.4,113,AC
343H,Krishnarajendra Market,Hongasandra Mico Layout,21,12.8,98,AC
343L,Kempegowda Bus Station,Hongasandra mico layout,18,16.5,108,AC
343M,Krishnarajendra Market,Mylasandra Cross,16,17.6,109,AC
344A,Krishnarajendra Market,Haragadde,16,30,106,AC
344B,Kempegowda Bus Station,Bettadasanapura,26,25.8,83,AC
344C,Krishnarajendra Market,Bettadasanapura,25,25,67,AC
344D,Krishnarajendra Market,Bettadasanapura,17,19.3,107,AC
344E,Krishnarajendra Market,Anekal,24,39.4,92,AC
345,Krishnarajendra Market,Hulimangala,27,25.2,84,AC
345A,Kempegowda Bus Station,Hulimangala,24,27.2,105,AC
345C,Krishnarajendra Market,Nanjapura,29,28.2,95,AC
345E,Krishnarajendra Market,Kyalasanahalli,15,29.8,111,AC
346,Krishnarajendra Market,JJN THIMMAREDDY LAYOUT,27,23.6,93,AC
346A,Krishnarajendra Market,Shikaripalya,24,21.4,114,AC
346B,Krishnarajendra Market,DODDANAGAMANGALA,20,18,117,AC
346C,Kempegowda Bus Station,Rayasandra,30,22.3,87,AC
346CA,Central Silk Board,Huskur,17,13.8,86,AC
346D,Krishnarajendra Market,CHIKKANAGAMANGALA,16,19.2,81,AC
346E,Krishnarajendra Market,DODDA THOGOOR,28,18.6,112,AC
346F,Krishnarajendra Market,Jigani,23,31.5,99,AC
346G,Krishnarajendra Market,Parappana Agrahara,16,19,120,AC
346H,Kempegowda Bus Station,Parappana Agrahara,30,25.7,109,AC
346J,Krishnarajendra Market,Bangalore Central Jail,29,17.1,73,AC
346K,Krishnarajendra Market,Hulimangala,16,27,101,AC
346M,Krishnarajendra Market,Gollahalli,21,22.6,114,AC
346P,Shivajinagar Bus Station,Shikaripalya,23,21.8,73,AC
346T,Krishnarajendra Market,Dodda Thugur Muneshwara Temple,15,24,114,AC
346V,Kempegowda Bus Station,DODDANAGAMANGALA,19,21.5,84,AC
347,Krishnarajendra Market,Kudlu,18,14,109,AC
347A,Kempegowda Bus Station,Chikkabegur,29,17.5,88,AC
347B,Kempegowda Bus Station,Kudlu,16,15.9,76,AC
347C,Krishnarajendra Market,Chikkabegur,25,17.5,102,AC
347D,Krishnarajendra Market,Somasundarapalya,20,16.9,99,AC
347E,Kempegowda Bus Station,Somasundarapalya,25,17.5,61,AC
347F,Kempegowda Bus Station,Central Jail,17,20.3,96,AC
347G,Shivajinagar Bus Station,Central Jail,24,16.5,63,AC
347K,Krishnarajendra Market,AECS,30,15,116,AC
347M,Krishnarajendra Market,Subhash Nagara,17,18.3,75,AC
348A,Kempegowda Bus Station,Mangammana Palya,26,16.7,73,AC
348B,Kempegowda Bus Station,Parangipalya,21,20.5,63,AC
348C,Kempegowda Bus Station,Somasundarapalya,26,18.2,71,AC
348F,Kempegowda Bus Station,Parangipalya,15,18,92,AC
348G,Kempegowda Bus Station,Hosapallya,19,17,92,AC
348H,Kempegowda Bus Station,HSR 19th Main 13th Cross,27,17.6,92,AC
348J,Kempegowda Bus Station,Mangammana Palya,28,17.8,68,AC
348L,Krishnarajendra Market,Hosa Palya,24,17,69,AC
349,Krishnarajendra Market,Huskur,22,24.1,60,AC
349A,Krishnarajendra Market,Handenahalli Gate,29,33.5,120,AC
349B,Krishnarajendra Market,Gattahalli,18,25.1,68,AC
349C,Kempegowda Bus Station,Huskur,25,27,117,AC
349D,Krishnarajendra Market,Huskur,27,25.6,102,AC
349E,Krishnarajendra Market,Chinthala Madiwala,30,25.7,103,AC
349F,Krishnarajendra Market,Chikka Thimmasandra,30,30.5,119,AC
349J,Harohalli,Krishnarajendra Market,19,30.1,86,AC
349K,Shivajinagar Bus Station,Huskur,16,24.9,98,AC
349M,Krishnarajendra Market,KAGGALIPURA,16,26.8,83,AC
350,Krishnarajendra Market,Adigondana Halli,21,31.8,78,AC
350A,Krishnarajendra Market,Thirupalya,22,32.13,86,AC
350B,Krishnarajendra Market,Muthanallur,24,29.9,117,AC
350G,Krishnarajendra Market,Bommasandra Indl Area,21,24.3,67,AC
350H,Krishnarajendra Market,KAMASANDRA,20,23,64,AC
351,Krishnarajendra Market,Narayana Ghatta,27,29,76,AC
351A,Kempegowda Bus Station,Narayana Ghatta,17,31,104,AC
351C,Krishnarajendra Market,Ramasagara,17,28.5,94,AC
351H,Krishnarajendra Market,Singena Agrahara,23,30.4,118,AC
351J,Kempegowda Bus Station,Handenahalli Gate,16,39,96,AC
352,Krishnarajendra Market,Hennagara,21,27.8,94,AC
352A,Kempegowda Bus Station,Hennagara,22,33.5,86,AC
352E,Kempegowda Bus Station,Mastenahalli,17,28.8,63,AC
353,Krishnarajendra Market,Ramakrishnapura,30,28.7,88,AC
353A,Krishnarajendra Market,Rajapura,30,30.8,78,AC
353B,Huskur,Jigani,15,12.3,72,AC
353C,Kempegowda Bus Station,Jigani Bus Stand,26,38,101,AC
353E,Krishnarajendra Market,Hinnakki,23,29.8,84,AC
354,Krishnarajendra Market,Shettihalli,28,34,83,AC
354A,Krishnarajendra Market,Marasur,21,31.2,77,AC
354B,Kempegowda Bus Station,Shettihalli,20,35.2,109,AC
354C,Kempegowda Bus Station,MARSUR,20,34.8,61,AC
355A,Kempegowda Bus Station,SRIRAMPURA,26,27.5,92,AC
355D,K R Puram,Jigani APC Cricle,21,58.08,111,AC
355E,Kempegowda Bus Station,Bandenallasandra,24,34.7,78,AC
355Q,Kempegowda Bus Station,Dyavasandra,26,38.5,68,AC
356A,Kempegowda Bus Station,Thattaguppe,26,38.5,90,AC
356B,karpoora,Krishnarajendra Market,18,34.3,83,AC
356CB,Kempegowda Bus Station,Electronic City 2nd Phase,25,23.5,89,AC
356CW,HSR BDA COMPLEX,Electronic City Wipro Gate,26,15,87,AC
356D,Kempegowda Bus Station,Ittina Neela Apartment,23,27.9,120,AC
356E,Kempegowda Bus Station,HELLELLIGE,20,30.9,99,AC
356F,Krishnarajendra Market,Adusonnahatti Cross,28,29.7,98,AC
356H,Kempegowda Bus Station,Surya City,24,31.5,80,AC
356J,Electronic City,Yelahanka Satelite Town 5th Phase,18,53.2,116,AC
356K,Krishnarajendra Market,Neraluru,27,40.41,64,AC
356M,Kempegowda Bus Station,Anekal,26,39.5,60,AC
356Z,Anekal,Chandapura,22,11.6,60,AC
356ZA,Kempu Dommasandra,Chandapura,19,11.6,97,AC
357,Krishnarajendra Market,Bandapura Village,24,29.6,110,AC
357A,Krishnarajendra Market,Madiwala Village Market,15,43.98,93,AC
358,Krishnarajendra Market,Mayasandra,26,35,108,AC
358A,Kempegowda Bus Station,Samanduru,21,45.6,83,AC
359A,Kempegowda Bus Station,Adigondana Halli,18,35.7,85,AC
360C,Krishnarajendra Market,Ballur,29,37,81,AC
360D,Krishnarajendra Market,Kamblipura,17,35.2,100,AC
360E,Krishnarajendra Market,Bidaraguppa,26,37.5,92,AC
360H,Krishnarajendra Market,Kodalipura,22,37.8,91,AC
360J,Kempegowda Bus Station,Handenahalli,23,41.9,60,AC
360K,Kempegowda Bus Station,Attibele,22,35.8,85,AC
360M,Krishnarajendra Market,Adigondana Halli,29,37.8,79,AC
360N,Krishnarajendra Market,NARASAPURA,15,40,88,AC
360P,Krishnarajendra Market,Solusapura,20,38.8,67,AC
360Q,Krishnarajendra Market,Dasarahalli,23,37.1,69,AC
361,Krishnarajendra Market,Sidihosakote,26,33.3,95,AC
361A,Krishnarajendra Market,Soppahalli,20,33.9,99,AC
361C,Krishnarajendra Market,Anekal,21,38,109,AC
361K,Krishnarajendra Market,Naganayakanahalli,27,29,76,AC
362,Shivajinagar Bus Station,Vijaya Bank Layout,21,16.2,113,AC
362C,Shivajinagar Bus Station,Beguru,22,14.5,94,AC
362F,Vivekanagara,Wipro gate,26,23.8,88,AC
362K,Shivajinagar Bus Station,Bandenallasandra,24,34.7,93,AC
362S,Shivajinagar Bus Station,Anekal,18,36.9,62,AC
363A,Banashankari Bus Station,Parappana Agrahara,19,16.1,106,AC
364,Krishnarajendra Market,Yelenahalli,26,13.9,119,AC
364A,Kempegowda Bus Station,Arekere MICO Layout,24,16.72,66,AC
364B,Kempegowda Bus Station,Devarachikkanahalli,28,17.8,86,AC
364C,Kempegowda Bus Station,Vijaya Bank Layout,18,16.9,111,AC
364D,Vijayanagara,Devarachikkanahalli,26,17.5,91,AC
364F,Kempegowda Bus Station,Nayanappanahalli,15,19.2,82,AC
364G,Kempegowda Bus Station,Kodi Chikkanahalli,20,17.2,106,AC
365,Kempegowda Bus Station,Bannerghatta National Park,28,31,109,AC
365B,Kempegowda Bus Station,Malenallasandra,25,26.4,90,AC
365C,Kempegowda Bus Station,Koppa,24,29.1,103,AC
365D,Kempegowda Bus Station,Bilwarada Halli,22,22.5,63,AC
365E,Kempegowda Bus Station,Shanubhogana Halli,19,26,63,AC
365F,Kempegowda Bus Station,Nosenoor,26,35.5,104,AC
365J,Kempegowda Bus Station,Jigani APC Cricle,17,32.9,114,AC
365K,Kempegowda Bus Station,CK Palya,24,20.7,78,AC
365M,Bannerghatta National Park,Yelahanka Satelite Town 4th Phase,18,42,115,AC
365N,Kempegowda Bus Station,Giddenahalli,30,33.8,92,AC
365P,Kempegowda Bus Station,Anekal,16,41.4,78,AC
365Q,Kempegowda Bus Station,Dyavasandra,26,33.5,75,AC
365R,Kempegowda Bus Station,Basavanapura Gate Bannerghatta Road,15,20.8,104,AC
365W,Kempegowda Bus Station,Vaderamanchanahalli,16,33.5,112,AC
366,Krishnarajendra Market,Bannerghatta National Park,16,21.5,81,AC
366A,Krishnarajendra Market,Devarachikkanahalli,20,16.8,81,AC
366AB,Krishnarajendra Market,Kodi Chikkanahalli,23,12.5,94,AC
366B,Krishnarajendra Market,Haragadde,19,29.7,94,AC
366BA,Krishnarajendra Market,Seethanayakanahalli,29,31.9,62,AC
366C,Krishnarajendra Market,Shanubhoganahalli,18,20.9,84,AC
366D,Krishnarajendra Market,Mahanthalingapura,15,27.6,78,AC
366F,Krishnarajendra Market,Nosenoor,15,36,108,AC
366G,Krishnarajendra Market,Bilwarada Halli,21,18.4,114,AC
366H,Krishnarajendra Market,Jigani,27,27,118,AC
366KA,Krishnarajendra Market,Mutturayanaswamy Doddi,25,33.66,87,AC
366L,Krishnarajendra Market,Bukkasagara,16,26.8,83,AC
366M,Krishnarajendra Market,Byatarayana Doddi,19,28,77,AC
366MA,Krishnarajendra Market,Kaggalipura,15,33.24,73,AC
366N,Krishnarajendra Market,Giddenahalli,28,31.5,82,AC
366P,Meenakshi Layout,Bannerghatta National Park,24,43.6,60,AC
366Q,Krishnarajendra Market,Dyavasandra,18,31.5,99,AC
366QA,Krishnarajendra Market,Nosenoor,21,32.8,91,AC
366R,Krishnarajendra Market,Vaddarapalya,15,30.1,83,AC
366T,Krishnarajendra Market,Lingapura,26,34.9,68,AC
366V,Krishnarajendra Market,Nayanahalli,22,34,114,AC
366W,Krishnarajendra Market,Vaderamanchanahalli,18,30.2,84,AC
366X,Krishnarajendra Market,Tattekere,20,43.7,78,AC
366Z,Krishnarajendra Market,Anekal Bus Stand,19,39.4,82,AC
367,Krishnarajendra Market,Ramasandra,26,23.76,108,AC
367C,Krishnarajendra Market,CK Palya,24,19.1,117,AC
367CA,Krishnarajendra Market,Chinnaiahna Palya,24,21.9,119,AC
367D,Krishnarajendra Market,Kalkere,20,19.8,96,AC
367F,Kempegowda Bus Station,Pillaganahalli,18,20,76,AC
368,Shivajinagar Bus Station,Bannerghatta National Park,26,23.5,92,AC
368D,Shivajinagar Bus Station,Shanthinikethana Layout,15,15.2,99,AC
368F,Shivajinagar Bus Station,Devarachikkanahalli,21,19.5,79,AC
369,Krishnarajendra Market,Hulimavu,30,17.28,87,AC
369B,Krishnarajendra Market,Shanthinikethana Layout,18,12.5,95,AC
369C,Kempegowda Bus Station,Hulimavu,25,16.3,73,AC
369D,Kempegowda Bus Station,Shanthinikethana Layout,22,17,106,AC
369E,Krishnarajendra Market,Chikkakammanahalli,29,15.1,108,AC
369F,Kempegowda Bus Station,Hommadevanahalli,24,21,108,AC
369G,Kempegowda Bus Station,Chikkakammanahalli,22,19.8,98,AC
369H,Kempegowda Bus Station,Arekere MICO Layout,27,15.07,73,AC
369J,Kempegowda Bus Station,CK Palya,30,23.5,75,AC
369M,Kempegowda Bus Station,Hulimavu,26,16.3,74,AC
369N,Krishnarajendra Market,Yelenahalli,23,15.8,120,AC
369P,Krishnarajendra Market,Beguru,25,20.91,60,AC
369Q,Jayanagara Bus Stand,Chikkakammanahalli,30,11.2,110,AC
370,Krishnarajendra Market,Shivanahalli,20,32.6,66,AC
370A,Krishnarajendra Market,Ujappana Doddi,22,37.6,88,AC
370B,Krishnarajendra Market,Koratageredoddi Bannerghatta,25,33.7,116,AC
371A,Krishnarajendra Market,Kaggalipura,20,32.9,65,AC
371D,Kempegowda Bus Station,Kaggalipura,22,35,110,AC
372,Krishnarajendra Market,Indlawadi,18,37.5,68,AC
372A,Krishnarajendra Market,Chikkanahalli,21,40,117,AC
372B,Krishnarajendra Market,Konasandra Bannerghatta Road,29,33,99,AC
372C,Krishnarajendra Market,Nisarga Badavane,23,25,114,AC
372E,Krishnarajendra Market,Chinnaiahna Palya,23,41.5,116,AC
372F,Kempegowda Bus Station,Nisarga Badavane,19,29.8,97,AC
372G,Krishnarajendra Market,Kadajakkanahalli,24,36.4,74,AC
372H,Byrasandra,Nisarga Badavane,23,23.58,107,AC
372J,Krishnarajendra Market,Bommandanahalli,19,33,107,AC
372M,Krishnarajendra Market,Thammanayakanahalli,27,42.4,88,AC
373M,Rajarajeshwarinagara Gate,Attibele,18,42.8,93,AC
374,Jayanagara Bus Stand,Thurahalli,21,10,102,AC
374C,Jigani APC Circle,Banashankari Bus Station,19,25.9,75,AC
374F,Chikkallasandra Bus Stand,Chikkallasandra Bus Stand,20,21.5,93,AC
374K,Vasanthapura,Madiwala Market,22,17.7,74,AC
374M,Kengeri TTMC,Nelamangala,15,37,98,AC
374MA,Kengeri TTMC,Nelamangala,22,36,104,AC
374N,Tavarekere,Nelamangala,22,16,64,AC
375,Shirke KHB Quarters,Byrasandra,15,20.6,84,AC
375B,Shirke KHB Quarters,Shanthi Nagara Bus Station,28,23.7,74,AC
375D,BANASHANKARI TTMC,Kengeri TTMC,16,11.82,103,AC
375J,Thippuru,Shanthi Nagara Bus Station,22,36.1,119,AC
377,Kaggalipura,Nelamangala,28,55.5,92,AC
377A,Bidadi,Nelamangala,27,45,104,AC
377B,Gonipura,Nelamangala,28,39.9,99,AC
378,Electronic City,Kengeri TTMC,21,34.5,119,AC
378A,Jigani,Kengeri TTMC,26,30.8,118,AC
378D,Electronic City,Kengeri TTMC,19,37.6,98,AC
378F,Banashankari Bus Station,Anekal,25,37.5,63,AC
378G,Kengeri TTMC,Electronic City,30,36.2,78,AC
378H,ISRO Layout,Electronic City,28,22,112,AC
378M,Electronic City,Chikkallasandra Bus Stand,26,27.4,97,AC
380,Krishnarajendra Market,Kolathur,28,34.1,92,AC
380B,Krishnarajendra Market,THAVATAHALLI,20,40,79,AC
380C,Krishnarajendra Market,Haralur,27,35.5,118,AC
380E,Krishnarajendra Market,SOLURU,25,37,117,AC
380F,Krishnarajendra Market,Devashettyhalli,24,38.2,76,AC
380G,Krishnarajendra Market,Dandu Palya,28,31,86,AC
380H,Krishnarajendra Market,Jadagenahalli,22,35.4,74,AC
380M,Hosakote Bus Stand,Jangama Kote,17,27,63,AC
380N,Krishnarajendra Market,UMMALU,21,46.7,117,AC
381,Kempegowda Bus Station,Thimmasandra,18,36.2,70,AC
381C,Hoskote,Vijayapura,19,32,70,AC
381D,Krishnarajendra Market,E Muthasandra,20,38.9,95,AC
381E,Kempegowda Bus Station,Kambalipura,17,41.8,67,AC
381F,Krishnarajendra Market,M Sathyawara,16,38,75,AC
381G,Krishnarajendra Market,Vabasandra,22,35.5,111,AC
381H,Krishnarajendra Market,Bhavapura,17,52.1,108,AC
381J,Krishnarajendra Market,Giddappanahalli,27,46.8,87,AC
381K,Krishnarajendra Market,Bettahalli,20,51.1,87,AC
382,Krishnarajendra Market,Kallahalli,22,31.4,108,AC
382A,Krishnarajendra Market,SHIVANAPURA,20,48,97,AC
382B,Krishnarajendra Market,Nidaghatta,23,39,95,AC
382C,Krishnarajendra Market,Doddanallala,27,43.5,108,AC
382D,Krishnarajendra Market,Mugabala,25,40.1,86,AC
382M,Krishnarajendra Market,Koratageredoddi Bannerghatta,20,56.1,83,AC
383,Krishnarajendra Market,Vaghata Near Hoskote,21,37.5,71,AC
383A,Kempegowda Bus Station,Poojena agrahara,21,39,91,AC
383B,Krishnarajendra Market,Honachanahalli,29,39.9,113,AC
383C,Kempegowda Bus Station,Bommana Bande,20,44.9,71,AC
383D,Kempegowda Bus Station,Makanahalli,25,41.6,100,AC
390,Hoskote,Chikka Tirupathi,17,27.4,106,AC
398B,Kaggalipura,Chandapura,28,30.2,60,AC
398H,Jigani,Hosakote Bus Stand,19,65,88,AC
399,Hosakote Bus Stand,Electronic City,26,44.1,75,AC
399A,Hosakote Bus Stand,Chandapura,17,39.5,116,AC
399C,Chikka Thirupathi,Anekal,30,34.5,116,AC
399D,Electronic City,Attibele,18,31.5,103,AC
399E,Jigani,Chikka Thirupathi,29,39.2,97,AC
399F,Hosakote Bus Stand,Anekal,17,55,120,AC
400,K R Puram,Hebbala,25,14.96,79,AC
400A,HAL Main Gate,KR Puram,29,12.2,76,AC
401,Yelahanka,Yeshwanthpur TTMC,29,18.8,85,AC
401A,Yelahanka,Peenya 2nd stage,17,19.7,64,AC
401AB,Yelahanaka NES Office,Madanayakanahalli,25,24.5,67,AC
401AC,Devanahalli,Yeshawanthapura TTMC,28,41,109,AC
401AE,Thara Hunise,Peenya 2nd stage,27,30.7,62,AC
401AG,Yelahanka,Bande Maramma Bus Station,27,29.5,119,AC
401B,Yelahanka,Hampinagara RPC Layout,28,30.5,108,AC
401BA,Yelahanka,Chikkallasandra Bus Stand,24,42.5,109,AC
401BC,Yelahanka,Basaveshwara Nagara,30,24.1,61,AC
401BR,Yeshwanathapura new railway station,Yelahanka,29,18.7,114,AC
401E,Yelahanka,Chandra Layout,20,32,88,AC
401G,Yelahanka Satelite Town 5th Phase,Hampinagara RPC Layout,26,25.5,111,AC
401H,Yelahanka,Hampinagara RPC Layout,26,27.2,98,AC
401J,Yeshwanthpura,HUNASOORU,26,40.2,110,AC
401JA,Yeshwanthpura,Razak Palya,26,33.4,68,AC
401JC,Yeshwanthpura,Bande Kodigehalli,26,33.2,63,AC
401K,Kengeri TTMC,Yelahanka,25,37.7,108,AC
401KA,Ramasandra,Yelahanka,16,34,90,AC
401KB,Kengeri TTMC,Yeshwanthpura,20,19.7,100,AC
401KC,Kengeri TTMC,Devasandra,15,24,90,AC
401M,Kengeri TTMC,Yeshwanthpura,25,19.5,61,AC
401MA,Kengeri TTMC,RMV 2nd Stage,28,24,75,AC
401MC,Kengeri TTMC,Devasandra Chikkamaranahalli,15,24.2,80,AC
401MD,Doddabasti,Hebbala,23,22.5,94,AC
401MK,Kengeri TTMC,Yelahanka,20,36,66,AC
401N,Hampinagara RPC Layout,Yelahanka,23,29.3,61,AC
401Q,Yelahanka,MCTC Bus Stand,28,27.69,100,AC
401R,BEML Layout 5th Stage,Yelahanka,25,34.5,84,AC
401RA,Srinivasa Pura,Yelahanka,19,37,100,AC
401RB,BHEL Layout Cross,Yelahanka,25,38.15,73,AC
401RC,BEML Layout 5th Stage,Devasandra Chikkamaranahalli,29,24.1,80,AC
401RD,Hebbal,Kengeri TTMC,18,28,119,AC
401RE,BEML Layout 5th Stage,Yeshwanthpura TTMC,22,16.5,90,AC
401T,MATTHAHALLI,Yelahanka,24,38.8,79,AC
401W,Yelahanka Satelite Town 5th Phase,Peenya 2nd stage,15,16.58,99,AC
401X,Central Silk Board,Bidadi,17,39.5,113,AC
401Y,Yeshwanthpura Circle,Meesaganahalli,27,32.3,95,AC
401Z,Bidadi,Yeshwanthpura TTMC,29,38,104,AC
402,Krishnarajendra Market,Yelahanka Satelite Town 5th Phase,24,22.3,71,AC
402A,Krishnarajendra Market,Atturu,30,23.4,90,AC
402B,Kempegowda Bus Station,Yelahanka Satelite Town 5th Phase,27,19.7,113,AC
402C,Kempegowda Bus Station,Atturu,17,19.1,99,AC
402D,Kempegowda Bus Station,Yelahanka Satelite Town 5th Phase,26,19.7,112,AC
402M,Yelahanka Satelite Town 5th Phase,Chikkallasandra Bus Stand,22,34.7,68,AC
402N,Kempegowda Bus Station,Kempanahalli,30,20.2,92,AC
403A,Shirke KHB Quarters,Kempegowda Bus Station,15,21.1,119,AC
403B,Shirke KHB Quarters,Krishnarajendra Market,16,17.3,91,AC
404,Yelahanka Satelite Town,K R Puram,23,26.7,115,AC
404C,Atturu,Shivajinagar Bus Station,26,20.3,80,AC
404E,Shivajinagar Bus Station,Yelahanka Satelite Town 5th Phase,23,20.1,82,AC
404J,Yelahanka Satelite Town 5th Phase,Shanthi Nagara Bus Station,20,22.9,97,AC
406,Kempegowda Bus Station,Nelamangala,25,57.5,105,AC
407,Yelahanka,Nelamangala,18,37.5,86,AC
407B,Yelahanka,Yelahanka,28,56.4,105,AC
407C,Yelahanka,Yelahanka,20,56.1,72,AC
407D,Yeshwanthpura,Yeshwanthpura,16,64.5,110,AC
407F,Yelahanka,Nelamangala,22,39.7,84,AC
408,Vijayanagara TTMC,Vidyaranyapura,17,24.2,118,AC
409A,Nelamangala,Hosakote Bus Stand,29,81.3,115,AC
410,Bommanahalli,Jalahalli Cross,25,30.3,95,AC
410A,BANASHANKARI TTMC,Basaveshwara Nagara,28,15.8,67,AC
410C,Silk Board Attibele Road,Vijayanagara,17,16.4,91,AC
410D,Bharathnagar 2nd Stage,Electronic City,19,36.1,113,AC
410E,Agara Junction,Jalahalli Cross,26,33.7,66,AC
410F,Banashankari Bus Station,Yeshwanthpura TTMC,15,22,109,AC
410G,BANASHANKARI TTMC,Kottige Palya Magadi Road,20,16,79,AC
410M,Banashankari Bus Station,Yeshwanthpura TTMC,29,22,103,AC
411,ISRO Layout,Domlur TTMC Bus Stand,18,20.6,79,AC
411A,Jayanagara Bus Stand,Basavanagara Bus Stand,26,20.4,87,AC
411B,K R Puram,Bannerghatta National Park,22,39.3,75,AC
411G,BTM Layout Bus Stop,Kadugodi,27,25.3,61,AC
411J,Naduvatti,Bannerghatta National Park,27,49.6,64,AC
412,Hennur Depot,ISRO Layout,21,30.6,109,AC
412A,HAL Main gate,Kalyana Nagara,26,13.3,102,AC
414,MCTC Bus Stand,KNarayanapura,21,27,117,AC
415,Shivajinagar Bus Station,Vishwanatha Nagenahalli,23,10.1,115,AC
415A,Kempegowda Bus Station,Shampura,28,13,119,AC
415B,Kempegowda Bus Station,Vishwanatha Nagenahalli,27,13.3,117,AC
